AREA,CIUDAD,ZONA,SECTOR,VIVIENDA,HOGAR,PERSONA,P02,P05A,P06,P09,P10,P11,P12B,P16,P18,P20C,P21,P23,P24,P25,P26,Partpropi,Partconvi,Partmedio,Partafijue,Partespen,Partdepor,Partdomin,Partdomex,Partcuida,PartiVolunComuni,Partdomto,Partrabajo,Partbusco,PartiAutoconsum,Partremuto,PartiTTT,ocupado,desocup,Etnia,id_upm,id_hogar,id_per,ciudades,provin,rn,dominio,fexp
1,10150,28,8,10,1,5,1,1, ,1,1, ,4,12, , ,11,3, , , ,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2, ,0,4,10150028008,1.02E+16,1.02E+18, ,1,1,1,269.549.269.212.636
1,10150,28,8,10,1,7,2,1, , , , , , , , , , , , , ,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2, ,0, ,10150028008,1.02E+16,1.02E+18, ,1,1,1,269.549.269.212.636
1,10150,28,8,10,1,3,2,1,6,2, ,2,4, , , , , ,8510,2341,1,1,1,1,2,2,2,1,1,1,2,1,1,2,2,1,1,1,0,4,10150028008,1.02E+16,1.02E+18, ,1,1,1,269.549.269.212.636
1,10150,28,8,10,1,4,1,1,6,2, ,14,3,12, , ,11,6, , , ,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2, ,0,4,10150028008,1.02E+16,1.02E+18, ,1,1,1,269.549.269.212.636
1,10150,28,8,10,1,1,1,1,1,2, ,1,6, , , , , ,4923,8332,2,1,1,1,2,2,2,2,1,2,2,1,1,2,2,1,1,1,0,4,10150028008,1.02E+16,1.02E+18, ,1,1,1,269.549.269.212.636
1,10150,28,8,10,1,2,2,2,1,2, ,1,3, , , , , ,8610,2221,2,1,1,1,2,2,2,1,1,1,2,1,1,2,2,1,1,1,0,4,10150028008,1.02E+16,1.02E+18, ,1,1,1,269.549.269.212.636
1,10150,28,8,10,1,6,1,10,6,2, ,7, ,12, , ,11,5, , , ,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2, ,0,4,10150028008,1.02E+16,1.02E+18, ,1,1,1,269.549.269.212.636
1,10150,28,8,12,1,5,2,1, ,1,1, ,2,12, , ,11,3, , , ,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2, ,0,5,10150028008,1.02E+16,1.02E+18, ,1,1,1,269.549.269.212.636
1,10150,28,8,12,1,1,1,1,1,2, ,1,6, , , , , ,8610,5120,2,1,1,1,2,2,1,1,1,2,2,1,1,2,2,1,1,1,0,5,10150028008,1.02E+16,1.02E+18, ,1,1,1,269.549.269.212.636
1,10150,28,8,12,1,3,1,1,6,1,1, ,1,12, , ,11,3, , , ,1,1,1,2,1,1,1,2,2,2,1,2,2,2,2,1, ,0,5,10150028008,1.02E+16,1.02E+18, ,1,1,1,269.549.269.212.636
1,10150,28,8,12,1,2,2,1,1,2, ,8,6,12, , ,11,4, , , ,1,1,1,2,2,2,1,1,1,2,1,2,2,2,2,1, ,0,5,10150028008,1.02E+16,1.02E+18, ,1,1,1,269.549.269.212.636
1,10150,28,8,12,1,4,2,1,6,1,1, ,2,12, , ,11,3, , , ,1,1,1,2,2,1,1,2,2,2,1,2,2,2,2,1, ,0,5,10150028008,1.02E+16,1.02E+18, ,1,1,1,269.549.269.212.636
1,10150,28,8,14,1,1,1,1,6,2, ,4,6, , , , , ,4711,5414,2,2,1,1,2,1,2,1,1,2,2,1,1,2,2,1,1,1,0,3,10150028008,1.02E+16,1.02E+18, ,1,1,1,269.549.269.212.636
1,10150,28,8,15,1,5,2,10, ,1,1, ,5, , , , , ,4773,5221,6,2,2,2,2,2,2,2,2,2,2,2,1,2,2,1,1,1,0,1,10150028008,1.02E+16,1.02E+18, ,1,1,1,269.549.269.212.636
1,10150,28,8,15,1,1,1,10,1,2, ,3, , , , , , ,4799,9520,5,2,1,1,1,2,2,2,2,1,2,1,1,2,2,1,1,1,0,1,10150028008,1.02E+16,1.02E+18, ,1,1,1,269.549.269.212.636
1,10150,28,8,15,1,2,2,10,1,2, ,5,6, , , , , ,4799,9520,5,2,1,1,2,2,2,1,1,1,2,1,1,2,2,1,1,1,0,1,10150028008,1.02E+16,1.02E+18, ,1,1,1,269.549.269.212.636
1,10150,28,8,15,1,3,2,1,6,2, ,5,6, , , , , ,4669,4321,2,1,1,1,2,1,2,1,2,2,2,1,1,2,2,1,1,1,0,1,10150028008,1.02E+16,1.02E+18, ,1,1,1,269.549.269.212.636
1,10150,28,8,15,1,4,2,10,6,1,3, ,6, , , , , ,4773,5221,5,2,1,1,1,1,2,2,1,1,2,1,1,2,2,1,1,1,0,1,10150028008,1.02E+16,1.02E+18, ,1,1,1,269.549.269.212.636
1,10150,30,1,2,1,1,1,10,1,2, ,1,3,12, , ,11,6, , , ,1,1,1,2,2,1,1,2,2,2,1,2,2,1,1,1, ,0,5,10150030001,1.02E+16,1.02E+18, ,1,1,1,179.699.512.808.424
1,10150,30,1,2,1,2,2,10,1,2, ,1,6, , ,2, , ,1410,7531,2,2,1,1,2,2,1,1,1,1,2,1,1,2,1,1,1,1,0,5,10150030001,1.02E+16,1.02E+18, ,1,1,1,179.699.512.808.424
1,10150,30,1,3,1,1,1,10,3,2, ,1,6, , , , , ,1071,7512,5,1,1,1,2,1,1,1,1,2,1,1,1,2,2,1,1,1,0,5,10150030001,1.02E+16,1.02E+18, ,1,1,1,179.699.512.808.424
1,10150,30,1,4,1,1,1,1,1,2, ,1,5, , ,1, , ,4759,3322,2,2,1,1,2,2,1,1,1,2,1,1,1,2,2,1,1,1,0,5,10150030001,1.02E+16,1.02E+18, ,1,1,1,179.699.512.808.424
1,10150,30,1,5,1,2,2,1,1,2, ,2,6,12, , ,11,2, , , ,1,1,1,2,1,1,1,1,1,2,1,2,2,1,1,1, ,0,1,10150030001,1.02E+16,1.02E+18, ,1,1,1,179.699.512.808.424
1,10150,30,1,5,1,1,1,1,1,2, ,1,6,12, , ,11,2, , , ,1,1,1,2,1,2,1,1,1,2,1,2,2,2,2,1, ,0,5,10150030001,1.02E+16,1.02E+18, ,1,1,1,179.699.512.808.424
1,10150,30,1,6,1,3,1,10, ,1,1, ,6,12, , ,11,3, , , ,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2, ,0,4,10150030001,1.02E+16,1.02E+18, ,1,1,1,179.699.512.808.424
1,10150,30,1,6,1,4,2,10, ,1,1, ,5,12, , ,11,3, , , ,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2, ,0,4,10150030001,1.02E+16,1.02E+18, ,1,1,1,179.699.512.808.424
1,10150,30,1,6,1,5,2,10, , , , , , , , , , , , , ,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2, ,0, ,10150030001,1.02E+16,1.02E+18, ,1,1,1,179.699.512.808.424
1,10150,30,1,6,1,6,1,1, , , , , , , , , , , , , ,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2, ,0, ,10150030001,1.02E+16,1.02E+18, ,1,1,1,179.699.512.808.424
1,10150,30,1,6,1,1,1,1,1,2, ,4,6, , ,2, , ,4520,7231,2,2,1,1,2,1,2,1,1,1,2,1,1,2,2,1,1,1,0,4,10150030001,1.02E+16,1.02E+18, ,1,1,1,179.699.512.808.424
1,10150,30,1,6,1,2,2,10,1,2, ,1,5,12, , ,11,4, , , ,1,1,1,2,1,2,1,1,1,2,1,2,2,1,1,1, ,0,4,10150030001,1.02E+16,1.02E+18, ,1,1,1,179.699.512.808.424
1,10150,30,1,7,1,3,2,1,6,2, ,2,8, , , , , ,8610,2211,1,1,1,1,1,1,1,1,2,2,2,1,1,2,1,1,1,1,0,5,10150030001,1.02E+16,1.02E+18, ,1,1,1,179.699.512.808.424
1,10150,30,1,7,1,2,2,1,1,2, ,2,3, , , , , ,8411,4110,1,1,1,1,2,1,2,1,1,2,2,1,1,2,1,1,1,1,0,5,10150030001,1.02E+16,1.02E+18, ,1,1,1,179.699.512.808.424
1,10150,30,1,7,1,1,1,1,1,2, ,2,3, , , , , ,8510,2341,1,1,1,1,2,1,2,1,1,1,2,1,1,2,1,1,1,1,0,4,10150030001,1.02E+16,1.02E+18, ,1,1,1,179.699.512.808.424
1,10150,30,1,8,1,1,1,1,1,2, ,1,4, , , , , ,4774,5221,5,2,1,1,1,1,1,1,1,2,2,1,1,2,2,1,1,1,0,5,10150030001,1.02E+16,1.02E+18, ,1,1,1,179.699.512.808.424
1,10150,30,1,8,1,2,2,1,1,2, ,1,5, , ,4, , ,4774,5221,5,2,1,1,1,1,1,1,1,2,2,1,1,2,1,1,1,1,0,4,10150030001,1.02E+16,1.02E+18, ,1,1,1,179.699.512.808.424
1,10150,30,1,8,1,3,2,10,6,2, ,10,4,12, , ,11,4, , , ,1,1,1,2,1,2,1,2,2,2,1,2,2,1,1,1, ,0,4,10150030001,1.02E+16,1.02E+18, ,1,1,1,179.699.512.808.424
1,10150,30,1,8,1,4,2,10,6,2, ,10,6,12, , ,11,4, , , ,1,1,1,2,1,2,1,1,1,1,1,2,2,1,1,1, ,0,5,10150030001,1.02E+16,1.02E+18, ,1,1,1,179.699.512.808.424
1,10150,30,1,9,1,1,2,1,4,2, ,1,5,12, , ,11,2, , , ,1,1,1,2,2,2,1,1,2,2,1,2,2,1,1,1, ,0,5,10150030001,1.02E+16,1.02E+18, ,1,1,1,179.699.512.808.424
1,10150,30,1,9,1,2,2,1,6,2, ,1,6,12, , ,11,4, , , ,1,1,1,2,2,2,1,1,1,1,1,2,2,1,1,1, ,0,4,10150030001,1.02E+16,1.02E+18, ,1,1,1,179.699.512.808.424
1,10150,30,1,9,1,3,1,10,6,2, ,1,5, , ,1, , ,1410,7531,5,2,1,1,2,1,1,1,1,2,2,1,1,2,2,1,1,1,0,4,10150030001,1.02E+16,1.02E+18, ,1,1,1,179.699.512.808.424
1,10150,30,1,11,1,4,2,10,6,1,1, ,3,12, , ,11,3, , , ,1,1,1,2,1,2,1,2,2,2,1,2,2,1,1,1, ,0,5,10150030001,1.02E+16,1.02E+18, ,1,1,1,179.699.512.808.424
1,10150,30,1,11,1,1,1,1,1,2, ,10,6, , , , , ,4922,8322,5,2,1,1,2,2,2,1,1,2,2,1,1,2,1,1,1,1,0,5,10150030001,1.02E+16,1.02E+18, ,1,1,1,179.699.512.808.424
1,10150,30,1,11,1,2,2,1,1,2, ,10,6,12, , ,11,4, , , ,2,1,1,2,1,2,1,1,2,1,1,2,2,1,1,1, ,0,5,10150030001,1.02E+16,1.02E+18, ,1,1,1,179.699.512.808.424
1,10150,30,1,11,1,3,1,1,6,2, ,10,6, , ,1, , ,4771,5221,2,2,1,1,2,1,1,1,2,2,2,1,1,2,1,1,1,1,0,5,10150030001,1.02E+16,1.02E+18, ,1,1,1,179.699.512.808.424
1,10150,30,1,12,1,4,1,10, ,1,1, ,4,12, , ,11,3, , , ,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2, ,0,4,10150030001,1.02E+16,1.02E+18, ,1,1,1,179.699.512.808.424
1,10150,30,1,12,1,1,1,1,1,2, ,2,6,12, , ,11,2, , , ,1,1,1,2,2,2,1,2,2,2,1,2,2,2,2,1, ,0,4,10150030001,1.02E+16,1.02E+18, ,1,1,1,179.699.512.808.424
1,10150,30,1,12,1,2,2,1,1,2, ,2,6,12, , ,11,2, , , ,1,1,1,2,2,2,1,1,2,2,1,2,2,1,1,1, ,0,4,10150030001,1.02E+16,1.02E+18, ,1,1,1,179.699.512.808.424
1,10150,30,1,12,1,3,2,10,3,2, ,2,2, , ,10, , ,8620,2261,2,1,1,1,2,2,2,1,1,1,2,1,1,2,2,1,1,1,0,4,10150030001,1.02E+16,1.02E+18, ,1,1,1,179.699.512.808.424
1,10150,30,1,13,1,4,2,1,6,2, ,1,6, , , , , ,9700,9111,9,1,2,1,2,2,2,1,1,1,2,1,1,2,1,1,1,1,0,4,10150030001,1.02E+16,1.02E+18, ,1,1,1,179.699.512.808.424
1,10150,30,1,13,1,1,1,1,1,2, ,2,5, , , , , ,6910,2611,5,2,1,1,2,1,1,1,1,1,2,1,1,2,2,1,1,1,0,5,10150030001,1.02E+16,1.02E+18, ,1,1,1,179.699.512.808.424
1,10150,30,1,13,1,2,2,1,1,2, ,1,6, , , , , ,4771,5221,5,2,1,1,2,1,1,1,1,1,2,1,1,2,2,1,1,1,0,5,10150030001,1.02E+16,1.02E+18, ,1,1,1,179.699.512.808.424
1,10150,30,1,13,1,3,2,10,6,1,1, ,3,12, , ,11,3, , , ,1,1,1,2,1,1,1,1,2,2,1,2,2,2,2,1, ,0,5,10150030001,1.02E+16,1.02E+18, ,1,1,1,179.699.512.808.424
1,10150,30,1,14,1,3,1,1, , , , , , , , , , , , , ,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2, ,0, ,10150030001,1.02E+16,1.02E+18, ,1,1,1,179.699.512.808.424
1,10150,30,1,14,1,1,1,1,1,2, ,2,3, , , , , ,1811,3432,2,1,1,1,1,1,2,1,1,1,2,1,1,2,1,1,1,1,0,4,10150030001,1.02E+16,1.02E+18, ,1,1,1,179.699.512.808.424
1,10150,30,1,14,1,2,2,1,1,1,2, ,3,12, , ,11,3, , , ,1,1,1,1,1,2,1,1,1,2,1,2,2,1,1,1, ,0,4,10150030001,1.02E+16,1.02E+18, ,1,1,1,179.699.512.808.424
1,10150,30,1,14,1,4,2,10,2,2, ,1, ,12, , ,11,6, , , ,1,1,1,2,1,2,1,1,1,1,1,2,2,1,1,1, ,0,4,10150030001,1.02E+16,1.02E+18, ,1,1,1,179.699.512.808.424
1,10150,31,8,1,1,1,2,1,6,2, ,14,3, , ,1, , ,9700,9111,9,1,1,1,1,2,1,1,1,2,2,1,1,2,2,1,1,1,0,4,10150031008,1.02E+16,1.02E+18, ,1,1,1,215.639.415.370.108
1,10150,31,8,1,1,2,1,10,6,1,2, ,1,11, , , , ,4721,4211,5,1,1,1,1,2,1,1,1,2,2,1,1,2,2,1,1,1,0,4,10150031008,1.02E+16,1.02E+18, ,1,1,1,215.639.415.370.108
1,10150,31,8,2,1,3,1,1, , , , , , , , , , , , , ,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2, ,0, ,10150031008,1.02E+16,1.02E+18, ,1,1,1,215.639.415.370.108
1,10150,31,8,2,1,1,1,1,1,2, ,2,5, , , , , ,6419,3312,2,1,1,1,2,1,1,1,1,1,1,1,1,2,2,1,1,1,0,4,10150031008,1.02E+16,1.02E+18, ,1,1,1,215.639.415.370.108
1,10150,31,8,2,1,2,2,1,1,2, ,2,5, , , , , ,8530,4120,2,1,1,1,2,1,2,1,1,1,1,1,1,2,2,1,1,1,0,4,10150031008,1.02E+16,1.02E+18, ,1,1,1,215.639.415.370.108
1,10150,31,8,4,1,4,1,10, ,1,1, ,0,12, , ,11,3, , , ,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2, ,0,4,10150031008,1.02E+16,1.02E+18, ,1,1,1,215.639.415.370.108
1,10150,31,8,4,1,1,2,10,3,2, ,5,2, , , , , ,4711,5211,5,2,2,1,2,2,2,1,1,1,2,1,1,2,1,1,1,1,0,4,10150031008,1.02E+16,1.02E+18, ,1,1,1,215.639.415.370.108
1,10150,31,8,4,1,3,1,10,6,1,1, ,10,12, , ,11,3, , , ,2,1,1,2,1,2,1,2,2,2,1,2,2,2,2,1, ,0,4,10150031008,1.02E+16,1.02E+18, ,1,1,1,215.639.415.370.108
1,10150,31,8,4,1,2,2,10,6,1,1, ,3,12, , ,11,3, , , ,2,1,1,2,2,2,1,1,2,1,1,2,2,2,2,1, ,0,4,10150031008,1.02E+16,1.02E+18, ,1,1,1,215.639.415.370.108
1,10150,31,8,6,1,3,1,10, ,1,1, ,6,12, , ,11,3, , , ,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2, ,0,4,10150031008,1.02E+16,1.02E+18, ,1,1,1,215.639.415.370.108
1,10150,31,8,6,1,4,2,10, ,1,1, ,4,12, , ,11,3, , , ,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2, ,0,4,10150031008,1.02E+16,1.02E+18, ,1,1,1,215.639.415.370.108
1,10150,31,8,6,1,1,2,10,3,2, ,8,1,12, , ,11,4, , , ,1,1,1,2,2,2,1,1,1,2,1,2,2,2,2,1, ,0,4,10150031008,1.02E+16,1.02E+18, ,1,1,1,215.639.415.370.108
1,10150,31,8,6,1,2,1,10,6,1,1, ,5,12, , ,11,3, , , ,2,1,1,2,1,2,2,2,2,2,2,2,2,2,2,2, ,0,4,10150031008,1.02E+16,1.02E+18, ,1,1,1,215.639.415.370.108
1,10150,31,8,8,1,1,1,1,5,2, ,5,1, , ,1, , ,4711,4211,2,2,1,1,2,2,2,1,2,2,2,1,1,2,2,1,1,1,0,4,10150031008,1.02E+16,1.02E+18, ,1,1,1,215.639.415.370.108
1,10150,31,8,8,1,2,2,10,5,1,3, ,1,12, , ,11,3, , , ,2,1,1,2,1,2,1,2,2,2,1,2,2,2,2,1, ,0,4,10150031008,1.02E+16,1.02E+18, ,1,1,1,215.639.415.370.108
1,10150,31,8,8,1,3,2,10,6,1,6, ,3,12, , ,11,3, , , ,2,1,1,2,1,2,1,2,2,2,1,2,2,2,2,1, ,0,4,10150031008,1.02E+16,1.02E+18, ,1,1,1,215.639.415.370.108
1,10150,31,8,9,1,3,1,10, ,1,1, ,4,12, , ,11,3, , , ,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2, ,0,4,10150031008,1.02E+16,1.02E+18, ,1,1,1,215.639.415.370.108
1,10150,31,8,9,1,4,2,10, ,1,1, ,4,12, , ,11,3, , , ,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2, ,0,4,10150031008,1.02E+16,1.02E+18, ,1,1,1,215.639.415.370.108
1,10150,31,8,9,1,5,1,1, ,1,1, ,0,12, , ,11,3, , , ,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2, ,0,4,10150031008,1.02E+16,1.02E+18, ,1,1,1,215.639.415.370.108
1,10150,31,8,9,1,6,1,1, , , , , , , , , , , , , ,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2, ,0, ,10150031008,1.02E+16,1.02E+18, ,1,1,1,215.639.415.370.108
1,10150,31,8,9,1,2,2,10,1,2, ,8,6,12, , ,9, , , , ,1,1,1,2,2,2,1,1,1,2,1,1,1,1,1,1, ,0,1,10150031008,1.02E+16,1.02E+18, ,1,1,1,215.639.415.370.108
1,10150,31,8,9,1,1,1,1,1,2, ,2,4, , , , , ,4530,4211,2,1,1,1,2,1,2,2,1,2,2,1,1,2,2,1,1,1,0,1,10150031008,1.02E+16,1.02E+18, ,1,1,1,215.639.415.370.108
1,10150,31,8,10,1,6,2,1, ,1,1, ,0,12, , ,11,3, , , ,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2, ,0,4,10150031008,1.02E+16,1.02E+18, ,1,1,1,215.639.415.370.108
1,10150,31,8,10,1,7,2,1, , , , , , , , , , , , , ,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2, ,0, ,10150031008,1.02E+16,1.02E+18, ,1,1,1,215.639.415.370.108
1,10150,31,8,10,1,3,1,1,6,2, ,2,5, , , , , ,8510,2341,1,1,1,1,2,2,2,1,1,1,2,1,1,2,2,1,1,1,0,4,10150031008,1.02E+16,1.02E+18, ,1,1,1,215.639.415.370.108
1,10150,31,8,10,1,5,2,10,6,2, ,2,0, , , , , ,4781,4211,2,1,1,1,2,2,2,1,1,2,2,1,1,2,2,1,1,1,0,4,10150031008,1.02E+16,1.02E+18, ,1,1,1,215.639.415.370.108
1,10150,31,8,10,1,1,1,10,1,2, ,2,6, , , , , ,4520,7231,5,1,1,1,2,2,2,2,1,2,2,1,1,2,2,1,1,1,0,4,10150031008,1.02E+16,1.02E+18, ,1,1,1,215.639.415.370.108
1,10150,31,8,10,1,2,2,10,1,2, ,2,6,12, , ,11,4, , , ,1,1,1,2,2,2,1,1,1,2,1,2,2,2,2,1, ,0,4,10150031008,1.02E+16,1.02E+18, ,1,1,1,215.639.415.370.108
1,10150,31,8,10,1,4,2,1,6,2, ,2,4, , , , , ,4663,4120,2,1,1,1,2,2,2,1,1,1,2,1,1,2,2,1,1,1,0,4,10150031008,1.02E+16,1.02E+18, ,1,1,1,215.639.415.370.108
1,10150,31,8,11,1,1,2,1,1,2, ,1,6,12, , ,11,1, , , ,1,1,1,2,2,2,1,1,2,2,1,2,2,1,1,1, ,0,4,10150031008,1.02E+16,1.02E+18, ,1,1,1,215.639.415.370.108
1,10150,31,8,12,1,1,1,1,1,2, ,3,1, , ,20, , ,8411,4321,1,2,1,2,2,1,2,2,1,2,2,1,1,2,2,1,1,1,0,4,10150031008,1.02E+16,1.02E+18, ,1,1,1,215.639.415.370.108
1,10150,31,8,12,1,2,2,10,1,2, ,3,1,12, , ,11,4, , , ,1,1,1,2,1,2,1,1,2,2,1,2,2,2,2,1, ,0,4,10150031008,1.02E+16,1.02E+18, ,1,1,1,215.639.415.370.108
1,10150,31,8,15,1,4,2,1, , , , , , , , , , , , , ,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2, ,0, ,10150031008,1.02E+16,1.02E+18, ,1,1,1,215.639.415.370.108
1,10150,31,8,15,1,1,1,1,1,2, ,1,3, , , , , ,9700,9111,9,1,1,1,2,2,1,1,1,1,2,1,1,2,1,1,1,1,0,5,10150031008,1.02E+16,1.02E+18, ,1,1,1,215.639.415.370.108
1,10150,31,8,15,1,2,2,10,1,2, ,3,2, , , , , ,4774,5249,5,1,1,1,2,2,2,1,1,1,2,1,1,2,1,1,1,1,0,5,10150031008,1.02E+16,1.02E+18, ,1,1,1,215.639.415.370.108
1,10150,31,8,15,1,3,2,10,6,2, ,3,6, , , , , ,4774,5249,5,1,1,1,2,2,2,1,2,1,2,1,1,2,2,1,1,1,0,5,10150031008,1.02E+16,1.02E+18, ,1,1,1,215.639.415.370.108
1,10150,33,5,2,1,2,1,10,6,1,3, ,3, , , , , ,9511,7421,5,2,1,1,2,1,2,1,1,2,1,1,1,2,2,1,1,1,0,4,10150033005,1.02E+16,1.02E+18, ,1,1,1,215.639.415.370.108
1,10150,33,5,2,1,1,1,10,6,1,3, ,2, , ,3, , ,4711,5221,5,2,1,1,2,1,2,1,1,2,2,1,1,2,2,1,1,1,0,4,10150033005,1.02E+16,1.02E+18, ,1,1,1,215.639.415.370.108
1,10150,33,5,3,1,3,2,10, ,1,2, ,7,12, , ,11,3, , , ,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2, ,0,4,10150033005,1.02E+16,1.02E+18, ,1,1,1,215.639.415.370.108
1,10150,33,5,3,1,4,2,10, ,1,1, ,1,12, , ,11,3, , , ,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2, ,0,4,10150033005,1.02E+16,1.02E+18, ,1,1,1,215.639.415.370.108
1,10150,33,5,3,1,1,2,2,6,2, ,3,6,12, , ,11,4, , , ,1,1,1,2,1,2,1,1,1,1,1,2,2,1,1,1, ,0,4,10150033005,1.02E+16,1.02E+18, ,1,1,1,215.639.415.370.108
1,10150,33,5,3,1,2,1,10,6,1,2, ,8,12, , ,11,3, , , ,1,1,1,1,1,2,1,1,1,2,1,2,2,2,2,1, ,0,4,10150033005,1.02E+16,1.02E+18, ,1,1,1,215.639.415.370.108
1,10150,33,5,4,1,1,2,10,6,2, ,3,3, , , , , ,4791,5243,5,2,1,2,2,2,2,1,1,1,2,1,1,2,1,1,1,1,0,4,10150033005,1.02E+16,1.02E+18, ,1,1,1,215.639.415.370.108
1,10150,33,5,4,1,2,2,10,6,1,2, ,3,12, , ,11,3, , , ,1,1,1,2,2,2,1,2,2,2,1,2,2,2,2,1, ,0,4,10150033005,1.02E+16,1.02E+18, ,1,1,1,215.639.415.370.108
1,10150,33,5,5,1,2,2,10,1,2, ,1,3,12, , ,11,4, , , ,1,1,1,2,2,1,1,1,2,1,1,2,2,2,2,1, ,0,4,10150033005,1.02E+16,1.02E+18, ,1,1,1,215.639.415.370.108
1,10150,33,5,5,1,1,1,10,1,2, ,1,2, , , , , ,4922,8322,5,1,1,1,2,1,2,1,2,2,2,1,1,2,2,1,1,1,0,4,10150033005,1.02E+16,1.02E+18, ,1,1,1,215.639.415.370.108
1,10150,33,5,5,1,3,2,10,6,1,1, ,3,12, , ,9, , , , ,1,1,1,2,1,1,1,1,2,1,1,2,2,2,2,1, ,0,4,10150033005,1.02E+16,1.02E+18, ,1,1,1,215.639.415.370.108
1,10150,33,5,5,1,4,2,1,6,2, ,5,3, , ,1, , ,4772,5221,2,1,1,1,2,2,2,1,1,2,1,1,1,2,2,1,1,1,0,4,10150033005,1.02E+16,1.02E+18, ,1,1,1,215.639.415.370.108
1,10150,33,5,5,1,5,1,10,6,1,1, ,8,12, , ,11,3, , , ,1,1,1,2,1,1,1,1,2,2,1,2,2,2,2,1, ,0,4,10150033005,1.02E+16,1.02E+18, ,1,1,1,215.639.415.370.108
1,10150,33,5,6,1,4,2,10, ,1,1, ,6,12, , ,11,3, , , ,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2, ,0,4,10150033005,1.02E+16,1.02E+18, ,1,1,1,215.639.415.370.108
1,10150,33,5,6,1,1,2,10,4,2, ,1,6,12, , ,11,4, , , ,1,1,1,2,2,2,1,1,1,2,1,2,2,1,1,1, ,0,4,10150033005,1.02E+16,1.02E+18, ,1,1,1,215.639.415.370.108
1,10150,33,5,6,1,3,2,1,3,2, ,3,6, , ,1, , ,8620,4226,2,1,1,1,2,1,2,1,1,1,2,1,1,2,2,1,1,1,0,4,10150033005,1.02E+16,1.02E+18, ,1,1,1,215.639.415.370.108
1,10150,33,5,6,1,2,2,1,6,2, ,3,6, , , , , ,8510,5312,2,1,1,1,2,1,1,1,1,2,2,1,1,2,1,1,1,1,0,4,10150033005,1.02E+16,1.02E+18, ,1,1,1,215.639.415.370.108
1,10150,33,5,10,1,3,1,10, ,1,1, ,5,12, , ,11,3, , , ,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2, ,0,4,10150033005,1.02E+16,1.02E+18, ,1,1,1,215.639.415.370.108
1,10150,33,5,10,1,4,2,10, ,1,1, ,3,12, , ,11,3, , , ,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2, ,0,4,10150033005,1.02E+16,1.02E+18, ,1,1,1,215.639.415.370.108
1,10150,33,5,10,1,5,2,10, ,1,1, ,0,12, , ,11,3, , , ,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2, ,0,4,10150033005,1.02E+16,1.02E+18, ,1,1,1,215.639.415.370.108
1,10150,33,5,10,1,6,1,10, , , , , , , , , , , , , ,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2, ,0, ,10150033005,1.02E+16,1.02E+18, ,1,1,1,215.639.415.370.108
1,10150,33,5,10,1,7,1,10, , , , , , , , , , , , , ,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2, ,0, ,10150033005,1.02E+16,1.02E+18, ,1,1,1,215.639.415.370.108
1,10150,33,5,10,1,8,1,10, , , , , , , , , , , , , ,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2, ,0, ,10150033005,1.02E+16,1.02E+18, ,1,1,1,215.639.415.370.108
1,10150,33,5,10,1,1,1,10,5,2, ,3,6, , , , , ,2395,9333,2,1,1,1,2,2,1,1,1,1,2,1,1,2,2,1,1,1,0,4,10150033005,1.02E+16,1.02E+18, ,1,1,1,215.639.415.370.108
1,10150,33,5,10,1,2,2,10,5,2, ,3,3, , , , , ,1410,7531,5,1,1,2,2,2,1,1,1,1,2,1,1,2,1,1,1,1,0,4,10150033005,1.02E+16,1.02E+18, ,1,1,1,215.639.415.370.108
